exercise_id,title_en,title_ru,group,primary_muscles,equipment_id,difficulty,missing_version,existing_reference_clip
ea_4_corners_side_step,4 Corners Side Step,Боковые шаги в четыре стороны,Calisthenics-Cardio-Plyo-Functional,quads; hamstrings; glutes,,beginner,male,exercises/girl/Calisthenics-Cardio-Plyo-Functional/4 Corners Side Step.mp4
ea_4_punches_side_squat,4 Punches Side Squat,Боковой присед с четырьмя ударами,Calisthenics-Cardio-Plyo-Functional,quads; glutes,,beginner,male,exercises/girl/Calisthenics-Cardio-Plyo-Functional/4 Punches Side Squat.mp4
ea_alternate_front_kick_in_place,Alternate Front Kick in Place,Попеременные удары ногой вперёд на месте,Calisthenics-Cardio-Plyo-Functional,quads; lower_back,,beginner,male,exercises/girl/Calisthenics-Cardio-Plyo-Functional/alternate front kick in place.mp4
ea_balloon_drill,Balloon Drill,Упражнение с воздушным шаром,Calisthenics-Cardio-Plyo-Functional,quads; glutes,,beginner,male,exercises/girl/Calisthenics-Cardio-Plyo-Functional/Balloon Drill.mp4
ea_ski_ergometer_cross_country_ski_alternating_arm_pulls,Ski Ergometer Cross Country Ski Alternating Arm Pulls,Ски-эргометр: Попеременные тяги руками,Calisthenics-Cardio-Plyo-Functional,shoulders; traps,ski_erg,beginner,male,exercises/girl/Calisthenics-Cardio-Plyo-Functional/Ski Ergometer Cross Country Ski Alternating Arm Pulls.mp4
ea_band_bench_press,Band Bench Press,Жим резиновой ленты лёжа,Chest,chest,bench_press,beginner,male,exercises/girl/Chest/Band Bench Press.mp4
ea_band_chest_fly,Band Chest Fly,Разведение рук с резиновой лентой для груди,Chest,chest,resistance_bands,beginner,male,exercises/girl/Chest/Band Chest Fly.mp4
ea_band_cross_body_one_arm_chest_press,Band Cross Body One Arm Chest Press,Жим резиновой ленты одной рукой через тело,Chest,chest,resistance_bands,beginner,male,exercises/girl/Chest/Band Cross Body One Arm Chest Press.mp4
ea_band_high_fly,Band High Fly,Разведение рук с резиновой лентой вверх,Chest,chest,resistance_bands,beginner,male,exercises/girl/Chest/Band high fly.mp4
ea_band_incline_bench_press,Band Incline Bench Press,Жим лёжа на наклонной скамье с резиновой лентой,Chest,chest,bench_press,beginner,male,exercises/girl/Chest/Band Incline Bench Press.mp4
ea_band_incline_fly,Band Incline Fly,Разведение рук с резиновой лентой на наклонной скамье,Chest,chest,bench_press,beginner,male,exercises/girl/Chest/Band Incline Fly.mp4
ea_band_incline_hammer_press,Band Incline Hammer Press,Жим с резиновой лентой на наклонной скамье молотковым хватом,Chest,chest,bench_press,beginner,male,exercises/girl/Chest/Band Incline Hammer Press.mp4
ea_band_incline_palms_back_press,Band Incline Palms Back Press,Жим с резиновой лентой на наклонной скамье ладонями назад,Chest,chest,resistance_bands,beginner,male,exercises/girl/Chest/Band Incline Palms back Press.mp4
ea_band_low_alternate_chest_press,Band Low Alternate Chest Press,Попеременный жим от груди вниз с резиновой лентой,Chest,chest,resistance_bands,beginner,male,exercises/girl/Chest/band low alternate chest press.mp4
ea_band_low_chest_fly,Band Low Chest Fly,Разведение рук от груди вниз с резиновой лентой,Chest,chest,resistance_bands,beginner,male,exercises/girl/Chest/band low chest fly.mp4
ea_band_low_chest_press,Band Low Chest Press,Жим от груди вниз с резиновой лентой,Chest,chest,resistance_bands,beginner,male,exercises/girl/Chest/band low chest press.mp4
ea_band_palloff_press,Band Palloff Press,Жим Паллофа с резиновой лентой,Chest,chest,resistance_bands,beginner,male,exercises/girl/Chest/Band Palloff Press.mp4
ea_band_push_up,Band Push-up,Отжимания с резиновой лентой,Chest,chest,resistance_bands,beginner,male,exercises/girl/Chest/Band Push-up.mp4
ea_barbell_hooklying_bench_press,Barbell Hooklying Bench Press,Жим штанги лежа (ноги на скамье),Chest,,bench_press,beginner,male,exercises/girl/Chest/Barbell Hooklying Bench Press.mp4
ea_barbell_inclined_bench_press,Barbell Inclined Bench Press,Жим штанги на наклонной скамье,Chest,,bench_press,beginner,male,exercises/girl/Chest/Barbell Inclined Bench Press.mp4
ea_barbell_pause_incline_bench_press,Barbell Pause Incline Bench Press,Жим штанги на наклонной скамье с паузой,Chest,,bench_press,beginner,male,exercises/girl/Chest/Barbell Pause Incline Bench Press.mp4
ea_barbell_smith_chest_press,Barbell Smith Chest Press,Жим штанги в машине Смита на грудь,Chest,chest,smith_machine,beginner,male,exercises/girl/Chest/Barbell Smith Chest Press.mp4
ea_dumbbell_hex_press,Dumbbell Hex Press,Гекс-жим гантелей,Chest,,bench_press,beginner,male,exercises/girl/Chest/Dumbbell Hex Press.mp4
ea_hammer_strength_mts_iso_lateral_decline_press_alternating_arms,Hammer Strength MTS Iso-lateral Decline Press Alternating Arms,Hammer Strength MTS Iso-Lateral жим вниз поочередно,Chest,chest,chest_press_machine,beginner,male,exercises/girl/Chest/HAMMER STRENGTH MTS ISO-LATERAL DECLINE PRESS Alternating Arms.mp4
ea_hammer_strength_plate_loaded_combination_iso_lateral_chest_chest_press_alternate_arm,Hammer Strength Plate-loaded Combination Iso-lateral Chest - Chest Press Alternate Arm,Hammer Strength Жим груди Iso-Lateral с дисками поочередно руками,Chest,chest,chest_press_machine,beginner,male,exercises/girl/Chest/HAMMER STRENGTH Plate-Loaded Combination Iso-Lateral Chest - Chest Press Alternate Arm.mp4
ea_band_wrist_curl_single_arm,Band Wrist Curl Single Arm,Сгибание запястья одной рукой с резиновой лентой,Forearms,,resistance_bands,beginner,male,exercises/girl/Forearms/Band Wrist Curl Single Arm.mp4
ea_barbell_palm_down_wrist_curl_over_a_bench,Barbell Palm Down Wrist Curl Over a Bench,Сгибание запястий со штангой прямым хватом на скамье,Forearms,forearms,bench_press,beginner,male,exercises/girl/Forearms/barbell palm down wrist curl over a bench.mp4
ea_4_reverse_lunge_and_4_side_taps,4 Reverse Lunge and 4 Side Taps,4 обратных выпада и 4 боковых касания,Legs,quads; glutes,,beginner,male,exercises/girl/Legs/4 Reverse Lunge and 4 Side Taps.mp4
ea_45_degrees_step_out,45 Degrees Step Out,Шаг в сторону под углом 45 градусов,Legs,quads; glutes,,beginner,male,exercises/girl/Legs/45 degrees Step Out.mp4
ea_balance_board_version_2,Balance Board (version 2),Балансировочная доска (версия 2),Legs,,balance_board,beginner,male,exercises/girl/Legs/Balance Board (VERSION 2).mp4
ea_band_bent_over_hip_extension,Band Bent-over Hip Extension,Разгибание бедра с резиновой лентой в наклоне,Legs,glutes,resistance_bands,beginner,male,exercises/girl/Legs/Band Bent-over Hip Extension.mp4
ea_band_kneeling_rear_kick,Band Kneeling Rear Kick,Отведение ноги назад на коленях с резиновой лентой,Legs,glutes,resistance_bands,beginner,male,exercises/girl/Legs/band kneeling rear kick.mp4
ea_band_single_leg_split_squat,Band Single Leg Split Squat,Сплит-присед на одной ноге с резиновой лентой,Legs,quads; glutes,resistance_bands,beginner,male,exercises/girl/Legs/Band single leg split squat.mp4
ea_band_standing_leg_curl,Band Standing Leg Curl,Сгибание ног стоя с резиновой лентой,Legs,hamstrings,resistance_bands,beginner,male,exercises/girl/Legs/Band Standing Leg Curl.mp4
ea_band_two_legs_calf_raise_band_under_both_legs_version_2,Band Two Legs Calf Raise - (band Under Both Legs) Version 2,Подъёмы на носки на двух ногах с резиновой лентой (лента под обеими ногами) Версия 2,Legs,calves,resistance_bands,beginner,male,exercises/girl/Legs/Band Two Legs Calf Raise - (Band under both legs) VERSION 2.mp4
ea_barbell_bench_lateral_step_up,Barbell Bench Lateral Step-up,Зашагивание на скамью со штангой сбоку,Legs,quads; glutes,barbell,beginner,male,exercises/girl/Legs/Barbell Bench Lateral Step-up.mp4
ea_barbell_front_bench_squat,Barbell Front Bench Squat,Присед со штангой на груди на скамью,Legs,quads; glutes,adjustable_bench,beginner,male,exercises/girl/Legs/barbell front bench squat.mp4
ea_barbell_front_rack_lunge,Barbell Front Rack Lunge,Выпады со штангой на груди (фронтальный хват),Legs,quads; glutes,barbell,beginner,male,exercises/girl/Legs/barbell front rack lunge.mp4
ea_barbell_full_squat_wide,Barbell Full Squat Wide,Полный присед со штангой (широкая постановка ног),Legs,quads; glutes,squat_rack,beginner,male,exercises/girl/Legs/barbell full squat wide.mp4
ea_barbell_full_squat_back,Barbell Full Squat(back),Полный присед со штангой (вид сзади),Legs,quads; glutes,squat_rack,beginner,male,exercises/girl/Legs/barbell full squat(back).mp4
ea_barbell_full_squat_with_rack,Barbell Full Squat(with Rack),Полный присед со штангой (со стойкой),Legs,quads; glutes,smith_machine,beginner,male,exercises/girl/Legs/barbell full squat(with rack).mp4
ea_barbell_glute_bridge_hands_on_bar,Barbell Glute Bridge (hands on Bar),Ягодичный мост со штангой (руки на грифе),Legs,glutes,barbell,beginner,male,exercises/girl/Legs/Barbell Glute Bridge (hands on bar).mp4
ea_barbell_narrow_stance_full_squat,Barbell Narrow Stance Full Squat,Присед со штангой с узкой постановкой ног,Legs,quads; glutes,squat_rack,beginner,male,exercises/girl/Legs/barbell narrow stance full squat.mp4
ea_barbell_pause_lunge,Barbell Pause Lunge,Выпады со штангой с паузой,Legs,quads; glutes,barbell,beginner,male,exercises/girl/Legs/Barbell Pause Lunge.mp4
ea_cable_standing_leg_extension,Cable Standing Leg Extension,Разгибание ног стоя на блоке,Legs,quads,cable_machine,beginner,male,exercises/girl/Legs/Cable Standing Leg Extension.mp4
ea_hammer_strength_iso_lateral_leg_curl_alternating_legs,Hammer Strength Iso-lateral LEG CURL Alternating Legs,Hammer Strength Iso-Lateral сгибания ног лежа поочередно,Legs,hamstrings,leg_curl,beginner,male,exercises/girl/Legs/HAMMER STRENGTH ISO-LATERAL LEG CURL Alternating Legs.mp4
ea_kettlebell_single_leg_deadlift,Kettlebell Single Leg Deadlift,Становая тяга на одной ноге с гирей,Legs,,kettlebell,beginner,male,exercises/girl/Legs/Kettlebell Single Leg Deadlift.mp4
ea_barbell_clean_and_jerk,Barbell Clean and Jerk,Рывок и толчок штанги,Powerlifting,quads; glutes; shoulders,barbell,beginner,male,exercises/girl/Powerlifting/Barbell Clean and Jerk.mp4
ea_barbell_deadlift,Barbell Deadlift,Становая тяга со штангой,Powerlifting,glutes; quads; hamstrings,barbell,beginner,male,exercises/girl/Powerlifting/Barbell Deadlift.mp4
ea_barbell_deadlift_front_pov,Barbell Deadlift (front POV),Становая тяга со штангой (вид спереди),Powerlifting,glutes; quads; hamstrings,barbell,beginner,male,exercises/girl/Powerlifting/Barbell Deadlift (front POV).mp4
ea_barbell_deadlift_side_pov,Barbell Deadlift (side POV),Становая тяга со штангой (вид сбоку),Powerlifting,glutes; quads; hamstrings,barbell,beginner,male,exercises/girl/Powerlifting/Barbell Deadlift (side POV).mp4
ea_arm_tuck_side_bend,Arm Tuck Side Bend,Наклон в сторону с заведением руки за спину,Shoulders,shoulders,,beginner,male,exercises/girl/Shoulders/Arm Tuck Side Bend.mp4
ea_band_behind_neck_shoulder_press,Band Behind Neck Shoulder Press,Жим резиновой ленты из-за головы,Shoulders,shoulders,resistance_bands,beginner,male,exercises/girl/Shoulders/Band Behind Neck Shoulder Press.mp4
ea_band_close_grip_row,Band Close Grip Row,Тяга резиновой ленты узким хватом,Shoulders,shoulders; traps,resistance_bands,beginner,male,exercises/girl/Shoulders/Band Close Grip Row.mp4
ea_band_face_pull,Band Face Pull,Тяга резиновой ленты к лицу,Shoulders,traps; shoulders,resistance_bands,beginner,male,exercises/girl/Shoulders/Band Face Pull.mp4
