exercise_id,title_en,title_ru,equipment_id,equipment_label,muscles_n,primary_muscles_n,difficulty,duration_min,has_purpose_en,has_purpose_ru,steps_n,contraindications_n,contraindications,video_men,video_girl,poster_men,poster_girl,pose_target_id,form_check_supported,is_stretch,vendor_group,quarantined,summary_eq_steps0_en,summary_eq_steps0_ru,summary_cluster_size,steps_cluster_size,data_quality_status
ea_suspension_trainer_with_grips_knee_tuck_row,Suspension Trainer with Grips Knee Tuck Row,Тяга с подтягиванием коленей в петлях для функционального тренинга,trx,Suspension Trainer,5,2,beginner,10,False,False,4,1,upper_back,exercises/men/Back/Suspension Trainer with Grips Knee Tuck Row.mp4,exercises/girl/Back/Suspension Trainer with Grips Knee Tuck Row.mp4,assets/posters/men/ea_suspension_trainer_with_grips_knee_tuck_row.jpg,assets/posters/girl/ea_suspension_trainer_with_grips_knee_tuck_row.jpg,,False,False,Back,False,True,True,1,1,NO_PURPOSE
ea_suspension_trainer_with_grips_leg_curl,Suspension Trainer with Grips Leg Curl,Сгибание ног в петлях для функционального тренинга,trx,Suspension Trainer,4,2,beginner,10,False,False,4,1,knee,exercises/men/Legs/Suspension Trainer with Grips Leg Curl.mp4,exercises/girl/Legs/Suspension Trainer with Grips Leg Curl.mp4,assets/posters/men/ea_suspension_trainer_with_grips_leg_curl.jpg,assets/posters/girl/ea_suspension_trainer_with_grips_leg_curl.jpg,,False,False,Legs,False,True,True,1,1,NO_PURPOSE
ea_suspension_trainer_with_grips_mountain_climber,Suspension Trainer with Grips Mountain Climber,Альпинист в петлях для функционального тренинга,trx,Suspension Trainer,4,2,beginner,10,False,False,4,2,lower_back|wrist,exercises/men/Calisthenics-Cardio-Plyo-Functional/Suspension Trainer with Grips Mountain Climber.mp4,exercises/girl/Calisthenics-Cardio-Plyo-Functional/Suspension Trainer with Grips Mountain Climber.mp4,assets/posters/men/ea_suspension_trainer_with_grips_mountain_climber.jpg,assets/posters/girl/ea_suspension_trainer_with_grips_mountain_climber.jpg,,False,False,Calisthenics-Cardio-Plyo-Functional,False,True,True,1,1,NO_PURPOSE
ea_suspension_trainer_with_grips_pike,Suspension Trainer with Grips Pike,Складка в петлях для функционального тренинга,trx,Suspension Trainer,4,1,beginner,10,False,False,4,1,shoulder,exercises/men/Calisthenics-Cardio-Plyo-Functional/Suspension Trainer with Grips Pike.mp4,exercises/girl/Calisthenics-Cardio-Plyo-Functional/Suspension Trainer with Grips Pike.mp4,assets/posters/men/ea_suspension_trainer_with_grips_pike.jpg,assets/posters/girl/ea_suspension_trainer_with_grips_pike.jpg,,False,False,Calisthenics-Cardio-Plyo-Functional,False,True,True,1,1,NO_PURPOSE
ea_suspension_trainer_with_grips_pull_through,Suspension Trainer with Grips Pull Through,Протяжка в петлях для функционального тренинга,trx,Suspension Trainer,4,2,beginner,10,False,False,4,0,,exercises/men/Abdominals/Suspension Trainer with Grips Pull Through.mp4,exercises/girl/Abdominals/Suspension Trainer with Grips Pull Through.mp4,assets/posters/men/ea_suspension_trainer_with_grips_pull_through.jpg,assets/posters/girl/ea_suspension_trainer_with_grips_pull_through.jpg,,False,False,Abdominals,False,True,True,1,1,NO_CONTRAINDICATION_TAGS;NO_PURPOSE
ea_suspension_trainer_with_grips_pull_up,Suspension Trainer with Grips Pull-up,Подтягивания в петлях для функционального тренинга,trx,Suspension Trainer,5,1,beginner,10,False,False,4,2,elbow|shoulder,exercises/men/Back/Suspension Trainer with Grips Pull-up.mp4,exercises/girl/Back/Suspension Trainer with Grips Pull-up.mp4,assets/posters/men/ea_suspension_trainer_with_grips_pull_up.jpg,assets/posters/girl/ea_suspension_trainer_with_grips_pull_up.jpg,,False,False,Back,False,True,True,1,1,NO_PURPOSE
ea_suspension_trainer_with_grips_push_up_to_side_plank,Suspension Trainer with Grips Push-up to Side Plank,Отжимания с переходом в боковую планку в петлях для функционального тренинга,trx,Suspension Trainer,5,3,beginner,10,False,False,4,3,elbow|shoulder|wrist,exercises/men/Chest/Suspension Trainer with Grips Push-up to Side Plank.mp4,exercises/girl/Chest/Suspension Trainer with Grips Push-up to Side Plank.mp4,assets/posters/men/ea_suspension_trainer_with_grips_push_up_to_side_plank.jpg,assets/posters/girl/ea_suspension_trainer_with_grips_push_up_to_side_plank.jpg,,False,False,Chest,False,True,True,1,1,NO_PURPOSE
ea_suspension_trainer_with_grips_rear_delt_row,Suspension Trainer with Grips Rear Delt Row,Тяга на задние дельты в петлях для функционального тренинга,trx,Suspension Trainer,4,2,beginner,10,False,False,4,2,shoulder|upper_back,exercises/men/Shoulders/Suspension Trainer with Grips Rear Delt Row.mp4,exercises/girl/Shoulders/Suspension Trainer with Grips Rear Delt Row.mp4,assets/posters/men/ea_suspension_trainer_with_grips_rear_delt_row.jpg,assets/posters/girl/ea_suspension_trainer_with_grips_rear_delt_row.jpg,,False,False,Shoulders,False,True,True,1,1,NO_PURPOSE
ea_suspension_trainer_with_grips_reverse_ab_rollout,Suspension Trainer with Grips Reverse Ab Rollout,Обратное скручивание с выкатыванием в петлях для функционального тренинга,trx,Suspension Trainer,4,2,beginner,10,False,False,4,1,lower_back,exercises/men/Abdominals/Suspension Trainer with Grips Reverse Ab Rollout.mp4,exercises/girl/Abdominals/Suspension Trainer with Grips Reverse Ab Rollout.mp4,assets/posters/men/ea_suspension_trainer_with_grips_reverse_ab_rollout.jpg,assets/posters/girl/ea_suspension_trainer_with_grips_reverse_ab_rollout.jpg,,False,False,Abdominals,False,True,True,1,1,NO_PURPOSE
ea_suspension_trainer_with_grips_reverse_push_up,Suspension Trainer with Grips Reverse Push-up,Обратные отжимания в петлях для функционального тренинга,trx,Suspension Trainer,5,2,beginner,10,False,False,4,3,elbow|shoulder|wrist,exercises/men/Chest/Suspension Trainer with Grips Reverse Push-up.mp4,exercises/girl/Chest/Suspension Trainer with Grips Reverse Push-up.mp4,assets/posters/men/ea_suspension_trainer_with_grips_reverse_push_up.jpg,assets/posters/girl/ea_suspension_trainer_with_grips_reverse_push_up.jpg,,False,False,Chest,False,True,True,1,1,NO_PURPOSE
ea_suspension_trainer_with_grips_side_squat,Suspension Trainer with Grips Side Squat,Боковой присед в петлях для функционального тренинга,trx,Suspension Trainer,5,2,beginner,10,False,False,4,3,ankle|hip|knee,exercises/men/Legs/Suspension Trainer with Grips Side Squat.mp4,,assets/posters/men/ea_suspension_trainer_with_grips_side_squat.jpg,,,False,False,Legs,False,True,True,1,1,NO_PURPOSE;NO_FEMALE_CLIP
ea_suspension_trainer_with_grips_single_arm_rear_delt_row,Suspension Trainer with Grips Single Arm Rear Delt Row,Тяга на задние дельты одной рукой в петлях для функционального тренинга,trx,Suspension Trainer,4,2,beginner,10,False,False,4,2,shoulder|upper_back,exercises/men/Shoulders/Suspension Trainer with Grips Single Arm Rear Delt Row.mp4,exercises/girl/Shoulders/Suspension Trainer with Grips Single Arm Rear Delt Row.mp4,assets/posters/men/ea_suspension_trainer_with_grips_single_arm_rear_delt_row.jpg,assets/posters/girl/ea_suspension_trainer_with_grips_single_arm_rear_delt_row.jpg,,False,False,Shoulders,False,True,True,1,1,NO_PURPOSE
ea_suspension_trainer_with_grips_split_fly,Suspension Trainer with Grips Split Fly,Разведение рук в петлях TRX с рукоятками,trx,Suspension Trainer,2,1,beginner,10,False,False,4,1,shoulder,exercises/men/Shoulders/Suspension Trainer with Grips Split Fly.mp4,exercises/girl/Shoulders/Suspension Trainer with Grips Split Fly.mp4,assets/posters/men/ea_suspension_trainer_with_grips_split_fly.jpg,assets/posters/girl/ea_suspension_trainer_with_grips_split_fly.jpg,,False,False,Shoulders,False,True,True,1,1,NO_PURPOSE
ea_suspension_trainer_with_grips_split_squat,Suspension Trainer with Grips Split Squat,Сплит-присед в петлях TRX с рукоятками,trx,Suspension Trainer,4,2,beginner,10,False,False,4,3,ankle|hip|knee,exercises/men/Legs/Suspension Trainer with Grips Split Squat.mp4,exercises/girl/Legs/Suspension Trainer with Grips Split Squat.mp4,assets/posters/men/ea_suspension_trainer_with_grips_split_squat.jpg,assets/posters/girl/ea_suspension_trainer_with_grips_split_squat.jpg,,False,False,Legs,False,True,True,1,1,NO_PURPOSE
ea_suspension_trainer_with_grips_straight_hip_leg_curl,Suspension Trainer with Grips Straight Hip Leg Curl,Сгибание ног в петлях TRX с прямым тазом,trx,Suspension Trainer,5,2,beginner,10,False,False,4,1,knee,exercises/men/Legs/Suspension Trainer with Grips Straight Hip Leg Curl.mp4,exercises/girl/Legs/Suspension Trainer with Grips Straight Hip Leg Curl.mp4,assets/posters/men/ea_suspension_trainer_with_grips_straight_hip_leg_curl.jpg,assets/posters/girl/ea_suspension_trainer_with_grips_straight_hip_leg_curl.jpg,,False,False,Legs,False,True,True,1,1,NO_PURPOSE
ea_suspension_trainer_with_grips_supine_crunch,Suspension Trainer with Grips Supine Crunch,Скручивания лежа в петлях TRX с рукоятками,trx,Suspension Trainer,2,1,beginner,10,False,False,4,2,lower_back|neck,exercises/men/Abdominals/Suspension Trainer with Grips Supine Crunch.mp4,exercises/girl/Abdominals/Suspension Trainer with Grips Supine Crunch.mp4,assets/posters/men/ea_suspension_trainer_with_grips_supine_crunch.jpg,assets/posters/girl/ea_suspension_trainer_with_grips_supine_crunch.jpg,,False,False,Abdominals,False,True,True,1,1,NO_PURPOSE
ea_suspension_trainer_with_grips_triceps_extension,Suspension Trainer with Grips Triceps Extension,Разгибание на трицепс в петлях TRX с рукоятками,trx,Suspension Trainer,3,1,beginner,10,False,False,4,1,elbow,exercises/men/Triceps/Suspension Trainer with Grips triceps extension.mp4,exercises/girl/Triceps/Suspension Trainer with Grips Triceps Extension.mp4,assets/posters/men/ea_suspension_trainer_with_grips_triceps_extension.jpg,assets/posters/girl/ea_suspension_trainer_with_grips_triceps_extension.jpg,,False,False,Triceps,False,True,True,1,1,NO_PURPOSE
ea_suspension_trainer_with_grips_wide_grip_inverted_row_on_floor_1,Suspension Trainer with Grips Wide Grip Inverted Row on Floor_1,Горизонтальная тяга широким хватом в петлях TRX с рукоятками на полу,trx,Suspension Trainer,1,0,beginner,10,True,True,5,1,upper_back,exercises/men/Back/Suspension Trainer with Grips Wide Grip Inverted Row on floor_1.mp4,exercises/girl/Back/Suspension Trainer with Grips Wide Grip Inverted Row on floor_1.mp4,assets/posters/men/ea_suspension_trainer_with_grips_wide_grip_inverted_row_on_floor_1.jpg,assets/posters/girl/ea_suspension_trainer_with_grips_wide_grip_inverted_row_on_floor_1.jpg,,False,False,Back,False,True,True,2,1,NO_PRIMARY_MUSCLES;SHARED_SUMMARY
ea_svend_press_decline_bench,Svend Press Decline Bench,Жим Свенда на наклонной скамье вниз головой,bench_press,Weight Plate,3,1,beginner,10,False,False,4,1,shoulder,exercises/men/Chest/svend press decline bench.mp4,,assets/posters/men/ea_svend_press_decline_bench.jpg,,,False,False,Chest,False,True,True,1,1,NO_PURPOSE;NO_FEMALE_CLIP
ea_svend_press_flat_bench,Svend Press Flat Bench,Жим Свенда на горизонтальной скамье,bench_press,Weight Plate,3,1,beginner,10,False,False,4,1,shoulder,exercises/men/Chest/svend press flat bench.mp4,,assets/posters/men/ea_svend_press_flat_bench.jpg,,,False,False,Chest,False,True,True,1,1,NO_PURPOSE;NO_FEMALE_CLIP
ea_svend_press_incline_bench,Svend Press Incline Bench,Жим Свенда на наклонной скамье,bench_press,Weight Plate,3,1,beginner,10,False,False,4,1,shoulder,exercises/men/Chest/svend press incline bench.mp4,,assets/posters/men/ea_svend_press_incline_bench.jpg,,,False,False,Chest,False,True,True,1,1,NO_PURPOSE;NO_FEMALE_CLIP
ea_tennis_forehand_ground_stroke,Tennis Forehand Ground Stroke,Удар справа в теннисе,,None (Bodyweight),0,0,beginner,10,True,True,5,0,,exercises/men/Calisthenics-Cardio-Plyo-Functional/Tennis Forehand Ground Stroke.mp4,exercises/girl/Calisthenics-Cardio-Plyo-Functional/Tennis Forehand Ground Stroke.mp4,assets/posters/men/ea_tennis_forehand_ground_stroke.jpg,assets/posters/girl/ea_tennis_forehand_ground_stroke.jpg,,False,False,Calisthenics-Cardio-Plyo-Functional,False,True,True,1,1,NO_EQUIPMENT_ID;NO_CONTRAINDICATION_TAGS;NO_MUSCLES;NO_PRIMARY_MUSCLES
ea_the_wall_ball,The Wall Ball,Бросок мяча в стену,medicine_ball,Wall,0,0,beginner,10,True,True,5,0,,exercises/men/Calisthenics-Cardio-Plyo-Functional/The Wall Ball.mp4,exercises/girl/Calisthenics-Cardio-Plyo-Functional/The Wall Ball.mp4,assets/posters/men/ea_the_wall_ball.jpg,assets/posters/girl/ea_the_wall_ball.jpg,,False,False,Calisthenics-Cardio-Plyo-Functional,False,True,True,1,1,NO_CONTRAINDICATION_TAGS;NO_MUSCLES;NO_PRIMARY_MUSCLES
ea_theraband_scapula_retraction,Theraband Scapula Retraction,Сведение лопаток с резиновой лентой,resistance_bands,Resistance Band,1,0,beginner,10,True,True,5,1,upper_back,exercises/men/Back/Theraband Scapula Retraction.mp4,exercises/girl/Back/Theraband Scapula Retraction.mp4,assets/posters/men/ea_theraband_scapula_retraction.jpg,assets/posters/girl/ea_theraband_scapula_retraction.jpg,,False,False,Back,False,True,True,1,1,NO_PRIMARY_MUSCLES
ea_trap_bar_deadlift,Trap Bar Deadlift,Становая тяга с трэп-грифом,weight_plates,Trap Bar,6,3,beginner,10,False,False,4,2,hip|lower_back,exercises/men/Back/trap bar deadlift.mp4,exercises/girl/Back/Trap Bar Deadlift.mp4,assets/posters/men/ea_trap_bar_deadlift.jpg,assets/posters/girl/ea_trap_bar_deadlift.jpg,hinge,True,False,Back,False,True,True,1,1,NO_PURPOSE
ea_trap_bar_shrug,Trap Bar Shrug,Шраги с трэп-грифом,weight_plates,Weight plates,3,1,beginner,10,False,False,4,3,lower_back|neck|upper_back,exercises/men/Shoulders/Trap Bar Shrug.mp4,exercises/girl/Shoulders/Trap Bar Shrug.mp4,assets/posters/men/ea_trap_bar_shrug.jpg,assets/posters/girl/ea_trap_bar_shrug.jpg,,False,False,Shoulders,False,True,True,1,1,NO_PURPOSE
ea_treadmill_jogging,Treadmill Jogging,Бег трусцой на беговой дорожке,treadmill,Treadmill,5,3,beginner,10,False,False,4,2,ankle|knee,exercises/men/Calisthenics-Cardio-Plyo-Functional/Treadmill Jogging.mp4,exercises/girl/Calisthenics-Cardio-Plyo-Functional/Treadmill Jogging.mp4,assets/posters/men/ea_treadmill_jogging.jpg,assets/posters/girl/ea_treadmill_jogging.jpg,,False,False,Calisthenics-Cardio-Plyo-Functional,False,True,True,2,1,NO_PURPOSE;SHARED_SUMMARY
ea_treadmill_running,Treadmill Running,Бег на беговой дорожке,treadmill,Treadmill,5,3,beginner,10,False,False,4,2,ankle|knee,exercises/men/Calisthenics-Cardio-Plyo-Functional/Treadmill Running.mp4,exercises/girl/Calisthenics-Cardio-Plyo-Functional/Treadmill Running.mp4,assets/posters/men/ea_treadmill_running.jpg,assets/posters/girl/ea_treadmill_running.jpg,,False,False,Calisthenics-Cardio-Plyo-Functional,False,True,True,2,1,NO_PURPOSE;SHARED_SUMMARY
ea_treadmill_walk,Treadmill Walk,Ходьба на беговой дорожке,treadmill,Treadmill,0,0,beginner,10,True,True,5,0,,exercises/men/Calisthenics-Cardio-Plyo-Functional/Treadmill walk.mp4,exercises/girl/Calisthenics-Cardio-Plyo-Functional/Treadmill walk.mp4,assets/posters/men/ea_treadmill_walk.jpg,assets/posters/girl/ea_treadmill_walk.jpg,,False,False,Calisthenics-Cardio-Plyo-Functional,False,True,True,1,1,NO_CONTRAINDICATION_TAGS;NO_MUSCLES;NO_PRIMARY_MUSCLES
ea_tricep_cable_kickback_on_crossover_machine,Tricep Cable Kickback on Crossover Machine,Разгибание руки назад на трицепс в блочном тренажере,cable_machine,Cable Pulley Machine,3,1,beginner,10,False,False,4,1,elbow,exercises/men/Triceps/tricep cable kickback on crossover machine.mp4,exercises/girl/Triceps/Tricep Cable Kickback on Crossover Machine.mp4,assets/posters/men/ea_tricep_cable_kickback_on_crossover_machine.jpg,assets/posters/girl/ea_tricep_cable_kickback_on_crossover_machine.jpg,,False,False,Triceps,False,True,True,1,1,NO_PURPOSE
ea_tricep_extension_machine,Tricep Extension Machine,Разгибание на трицепс в тренажере,tricep_extension_machine,Triceps Extension Machine,2,1,beginner,10,False,False,4,1,elbow,exercises/men/Triceps/Tricep Extension Machine.mp4,exercises/girl/Triceps/Tricep Extension Machine.mp4,assets/posters/men/ea_tricep_extension_machine.jpg,assets/posters/girl/ea_tricep_extension_machine.jpg,,False,False,Triceps,False,True,True,1,1,NO_PURPOSE
ea_tricep_rope_extension_on_crossover_machine,Tricep Rope Extension on Crossover Machine,Разгибание на трицепс с канатной рукояткой на кроссовере,cable_machine,Machine,1,0,beginner,10,True,True,5,1,elbow,exercises/men/Triceps/tricep rope extension on crossover machine.mp4,exercises/girl/Triceps/Tricep Rope Extension on Crossover Machine.mp4,assets/posters/men/ea_tricep_rope_extension_on_crossover_machine.jpg,assets/posters/girl/ea_tricep_rope_extension_on_crossover_machine.jpg,,False,False,Triceps,False,True,True,1,1,NO_PRIMARY_MUSCLES
ea_triceps_dip_machine,Triceps Dip Machine,Жим на трицепс в тренажере,seated_dip_machine,Triceps Dips Machine,3,1,beginner,10,False,False,4,3,elbow|shoulder|wrist,exercises/men/Triceps/triceps dip machine.mp4,,assets/posters/men/ea_triceps_dip_machine.jpg,,,False,False,Triceps,False,True,True,1,1,NO_PURPOSE;NO_FEMALE_CLIP
ea_triceps_light_stretch,Triceps Light Stretch,Легкая растяжка трицепса,,None,2,1,beginner,10,False,False,4,1,elbow,exercises/men/Stretching - Mobility/triceps light stretch.mp4,,assets/posters/men/ea_triceps_light_stretch.jpg,,,False,True,Stretching - Mobility,False,True,True,1,1,NO_EQUIPMENT_ID;NO_PURPOSE;NO_FEMALE_CLIP
ea_tyre_flip,Tyre Flip,Переворачивание покрышки,tyre,Tyre,0,0,advanced,10,True,True,5,0,,exercises/men/Calisthenics-Cardio-Plyo-Functional/Tyre Flip.mp4,exercises/girl/Calisthenics-Cardio-Plyo-Functional/Tyre Flip.mp4,assets/posters/men/ea_tyre_flip.jpg,assets/posters/girl/ea_tyre_flip.jpg,,False,False,Calisthenics-Cardio-Plyo-Functional,False,True,True,1,1,NO_CONTRAINDICATION_TAGS;NO_MUSCLES;NO_PRIMARY_MUSCLES
